date,open,high,low,close,volume,amount,pe,pb,sentiment,ma5,ma20,macd_dif,macd_dea,macd_hist,rsi14
2020-02-18,18.7,19.41,18.69,19.24,22836532.0,1350970759.0,57.73,3.11,0.5,18.868000000000002,19.073500000000003,0.44011403964261575,0.5751731771384896,-0.2701182749917477,56.393134478115385
2020-02-19,20.85,20.86,19.95,20.03,43747653.0,2773613068.0,57.73,3.11,0.5,19.044,19.1165,0.4951254126131417,0.55916362423342,-0.12807642324055668,61.62886099936694
2020-02-20,20.43,22.03,20.41,22.03,64939094.0,4366081680.0,57.73,3.11,0.5,19.726,19.250500000000002,0.692127195850869,0.5857563385569098,0.21274171458791846,71.09187684523823
2020-02-21,21.67,22.08,21.25,21.83,45518916.0,3046190981.0,57.73,3.11,0.5,20.41,19.3745,0.822631416953346,0.633131354236197,0.37900012543429784,69.25260602594861
2020-02-24,21.16,21.72,21.01,21.41,35796879.0,2351741647.0,63.88,3.44,0.5,20.907999999999998,19.4775,0.8819993233219208,0.6829049480533418,0.39818875053715796,65.42461546992737
2020-02-25,20.83,23.35,20.76,22.92,40743409.0,2786635361.0,63.88,3.44,0.5,21.644,19.656,1.038917206393343,0.7541073997213421,0.5696196133440017,71.51983761284157
2020-02-26,22.57,24.52,22.32,23.19,52276832.0,3774510844.0,63.88,3.44,0.5,22.276,19.848,1.1715575169889796,0.8375974231748696,0.6679201876282199,72.45489538801058
2020-02-27,23.19,23.66,22.02,22.66,27269996.0,1912686987.0,63.88,3.44,0.5,22.402,20.0135,1.2198477031594734,0.9140474791717904,0.6116004479753661,67.75251057553416
2020-02-28,21.56,22.32,21.01,21.15,33825352.0,2251947903.0,63.88,3.44,0.5,22.266,20.1035,1.1233246558211505,0.9559029145016625,0.3348434826389759,56.50139979656896
2020-03-02,21.22,21.75,20.7,21.62,22564321.0,1492112198.0,63.88,3.44,0.5,22.308,20.313499999999998,1.072392642598004,0.9792008601209309,0.1863835649541461,58.795039032480936
2020-03-03,22.58,22.71,21.82,21.95,27425292.0,1880749812.0,65.49,3.53,0.5,22.114,20.4995,1.0465924311827415,0.992679174333293,0.10782651369889695,60.374907328487744
2020-03-04,21.66,21.93,20.94,21.54,18093253.0,1198529240.0,65.49,3.53,0.5,21.784,20.593,0.9817450583510343,0.9904923511368413,-0.017494585571613985,57.428753835483036
2020-03-05,21.68,21.87,21.19,21.61,17000367.0,1128290420.0,65.49,3.53,0.5,21.573999999999998,20.691000000000003,0.9253347798264713,0.9774608368747673,-0.10425211409659196,57.80731401816442
2020-03-06,21.19,21.85,21.13,21.14,14720960.0,972613005.0,65.49,3.53,0.5,21.572,20.811500000000002,0.8331006894744455,0.9485888073947029,-0.23097623584051474,54.314927713495486
2020-03-09,20.47,20.47,19.14,19.23,29247882.0,1789143869.0,65.49,3.53,0.5,21.094,20.7875,0.5989788159567659,0.8786668091071156,-0.5593759863006993,42.95711330481804
2020-03-10,18.63,19.89,18.55,19.46,26680523.0,1578089168.0,65.49,3.53,0.5,20.595999999999997,20.805500000000002,0.4270716066086493,0.7883477686074224,-0.7225523239975462,44.46315136294073
2020-03-11,19.66,19.78,18.96,19.0,22221247.0,1327803130.0,56.69,3.06,0.5,20.088,20.798,0.2508244014885186,0.6808430951836417,-0.8600373873902463,42.0707742694811
2020-03-12,18.54,18.65,18.08,18.45,23238254.0,1319050413.0,56.69,3.06,0.5,19.456,20.7895,0.06600594275919747,0.5578756646987529,-0.9837394438791109,39.34489083205394
2020-03-13,17.4,18.28,16.93,18.0,21319807.0,1162290580.0,56.69,3.06,0.5,18.828,20.769,-0.11544448436786325,0.42321163488542973,-1.077312238506586,37.21999523387316
2020-03-16,18.31,18.55,17.43,17.43,23877348.0,1326361269.0,56.69,3.06,0.5,18.468,20.694499999999998,-0.30176097873387775,0.2782171121615683,-1.159956181790892,34.66610993896937
2020-03-17,17.43,17.78,16.78,17.16,18091852.0,961588994.0,56.69,3.06,0.5,18.008,20.5905,-0.4658350301176881,0.129406683705717,-1.1904834276468104,33.493746163589776
2020-03-18,17.34,17.68,16.83,16.85,17268432.0,925695050.0,56.69,3.06,0.5,17.577999999999996,20.4315,-0.6138037594911303,-0.01923540493365246,-1.1891367091149556,32.14939508600847
2020-03-19,16.86,16.99,16.14,16.61,19445000.0,993678521.0,49.56,2.67,0.5,17.21,20.1605,-0.7418840601741259,-0.16376513598174716,-1.1562378483847575,31.108371700146648
2020-03-20,16.92,17.08,16.63,16.99,14829620.0,772921085.0,49.56,2.67,0.5,17.008000000000003,19.9185,-0.8034639645818977,-0.2917049017017773,-1.0235181257602408,34.71308607548984
2020-03-23,16.25,16.43,15.49,15.58,24273976.0,1190535685.0,49.56,2.67,0.5,16.637999999999998,19.627000000000002,-0.9550326764161099,-0.42437045664464385,-1.0613244395429322,28.710191714364285
2020-03-24,15.93,16.14,15.33,16.09,20502711.0,1002130022.0,49.56,2.67,0.5,16.424,19.285500000000003,-1.0222157677230719,-0.5439395188603295,-0.9565524977254847,33.209229841734
2020-03-25,16.68,17.08,16.51,16.9,28978742.0,1504804537.0,49.56,2.67,0.5,16.434,18.971,-0.9985875256675811,-0.6348691202217799,-0.7274368108916025,39.71638335372657
2020-03-26,16.98,17.85,16.69,17.56,29662084.0,1588496993.0,49.56,2.67,0.5,16.624000000000002,18.716,-0.9160458827390059,-0.6911044727252251,-0.4498828200275615,44.46417275398761
2020-03-27,17.92,18.13,17.61,17.72,22997249.0,1269534019.0,52.86,2.85,0.5,16.77,18.5445,-0.8281737022936682,-0.7185183186389137,-0.21931076730950894,45.58306169344139
2020-03-30,17.79,18.69,17.75,18.19,32893740.0,1855914322.0,52.86,2.85,0.5,17.291999999999998,18.372999999999998,-0.7123972224314343,-0.7172940993974178,0.00979375393196702,48.84350797874954
2020-03-31,18.36,19.41,17.94,19.4,35017444.0,2037070402.0,52.86,2.85,0.5,17.954,18.2455,-0.5170464507737691,-0.6772445696726882,0.3203962377978382,56.130924955165625
2020-04-01,19.38,19.62,18.44,18.48,36556547.0,2139092106.0,52.86,2.85,0.5,18.27,18.092499999999998,-0.4314918980417133,-0.6280940353464932,0.39320427460955987,50.267549327825634
2020-04-02,18.34,18.34,17.73,18.31,23384169.0,1300691383.0,52.86,2.85,0.5,18.419999999999998,17.9275,-0.37310594478393,-0.5770964172339806,0.4079809449001013,49.243917245767705
2020-04-03,18.31,18.31,17.76,17.79,16918966.0,940495659.0,52.86,2.85,0.5,18.433999999999997,17.759999999999998,-0.3645915261941113,-0.5345954390260068,0.34000782566379106,46.14827507449068
2020-04-06,18.31,18.31,17.76,17.79,0.0,0.0,52.86,2.85,0.5,18.354,17.688,-0.3537657962312153,-0.49842951046704853,0.2893274284716665,46.14827507449068
2020-04-07,18.26,18.41,17.99,18.22,18911589.0,1061432560.0,52.86,2.85,0.5,18.118000000000002,17.625999999999998,-0.30695058561947164,-0.4601337254975332,0.30636627975612307,49.21029711518057
2020-04-08,18.05,18.05,17.8,17.89,12954327.0,717031924.0,52.86,2.85,0.5,18.0,17.5705,-0.2930987757599084,-0.4267267355500083,0.2672559195801998,47.001525487330554
2020-04-09,18.05,18.29,17.97,18.0,13333832.0,746729511.0,52.86,2.85,0.5,17.938,17.548,-0.270131132413983,-0.39540761492280324,0.25055296501764046,47.8419136101025
2020-04-10,18.21,18.21,17.52,17.65,13185472.0,727755054.0,52.86,2.85,0.5,17.910000000000004,17.5305,-0.2769783505057646,-0.37172176203939555,0.18948682306726194,45.37640424016398
2020-04-13,17.7,18.1,17.7,18.05,10255956.0,569833087.0,52.86,2.85,0.5,17.962,17.561500000000002,-0.24727769971720548,-0.3468329495749575,0.1991104997155041,48.634375986420864
2020-04-14,18.05,18.76,17.91,18.74,23386305.0,1338857702.0,52.86,2.85,0.5,18.066,17.640499999999996,-0.16614724454420937,-0.3106958085688079,0.28909712804919707,53.75800178366664
2020-04-15,19.2,20.18,18.88,19.45,30622736.0,1847393286.0,52.86,2.85,0.5,18.378,17.770500000000002,-0.04405190508337853,-0.25736702787172205,0.42663024557668705,58.360601666416144
2020-04-16,19.44,19.83,19.1,19.41,16525891.0,992639139.0,52.86,2.85,0.5,18.66,17.9105,0.048917969480900325,-0.1961100284011976,0.49005599576419584,58.01028728104108
2020-04-17,19.6,19.73,18.98,19.02,15649005.0,931863465.0,52.86,2.85,0.5,18.934,18.011999999999997,0.09008903394600765,-0.13887021593175655,0.4579184997555284,54.57084378543875
2020-04-20,19.21,19.21,18.81,19.04,10747360.0,630616732.0,99.64,3.06,0.5,19.131999999999998,18.185,0.12291435187227862,-0.08651330237094952,0.41885530848645625,54.71911203819587
2020-04-21,18.92,19.31,18.7,19.21,14714834.0,864113084.0,99.64,3.06,0.5,19.226,18.341,0.16079271375898685,-0.03705209914496224,0.3956896258078982,56.03266400965417
2020-04-22,18.89,19.41,18.72,19.22,12145802.0,715492487.0,99.64,3.06,0.5,19.18,18.457,0.1894348182142842,0.00824528432688705,0.36237906777479434,56.113313361497454
2020-04-23,19.41,19.59,18.77,18.84,11602798.0,686078407.0,99.64,3.06,0.5,19.066,18.520999999999997,0.17940302178222822,0.042476831817955286,0.2738523799285459,52.19526228303013
2020-04-24,18.98,19.57,18.92,19.0,13594893.0,806969228.0,99.64,3.06,0.5,19.062,18.585,0.1822624060957807,0.07043394667352038,0.22365691884452066,53.66236039043645
2020-04-27,19.09,19.11,18.4,18.43,13826532.0,799777333.0,99.64,3.06,0.5,18.939999999999998,18.597,0.13695551453407973,0.08373826024563225,0.10643450857689496,48.009654915662644
2020-04-28,18.44,18.63,17.71,18.43,12865794.0,725365014.0,96.29,2.97,0.5,18.784,18.548499999999997,0.09989791556654382,0.08697019130981457,0.0258554485134585,48.009654915662644
2020-04-29,18.83,19.23,18.62,18.76,16512556.0,964564486.0,96.29,2.97,0.5,18.692,18.5625,0.09605053272227693,0.08878625959230704,0.014528546259939767,51.44395575234338
2020-04-30,19.03,19.6,18.93,19.4,21887625.0,1303496246.0,96.29,2.97,0.5,18.804,18.617,0.14299573952266798,0.09962815557837923,0.08673516788857749,57.33077984504
2020-05-01,19.03,19.6,18.93,19.4,0.0,0.0,96.29,2.97,0.5,18.884,18.697499999999998,0.17814659112385556,0.1153318426874745,0.12562949687276212,57.33077984504
2020-05-04,19.03,19.6,18.93,19.4,0.0,0.0,96.29,2.97,0.5,19.078,18.778,0.2036562715393302,0.13299672845784563,0.14131908616296912,57.33077984504
2020-05-05,19.03,19.6,18.93,19.4,0.0,0.0,96.29,2.97,0.5,19.272,18.837,0.22132161919773097,0.1506617066058227,0.14131982518381653,57.33077984504
2020-05-06,19.21,20.22,19.12,20.11,23190623.0,1420097902.0,173.57,3.24,0.5,19.541999999999998,18.948,0.28927798423838524,0.17838496213233523,0.22178604421210002,63.867410615946696
2020-05-07,20.11,20.11,19.4,19.44,22511802.0,1362997621.0,173.57,3.24,0.5,19.55,19.020000000000003,0.2857762419284846,0.1998632180915651,0.17182604767383902,55.263793430210974
2020-05-08,19.44,19.57,19.18,19.34,17147173.0,1025569471.0,173.57,3.24,0.5,19.538,19.104499999999998,0.27179879434177323,0.21425033334160673,0.115096922000333,54.0925448853688
2020-05-11,19.18,19.3,18.8,19.05,19071621.0,1121805580.0,173.57,3.24,0.5,19.468,19.1545,0.23461647735113544,0.21832356214351248,0.03258583041524593,50.73444241099233
2020-05-12,19.05,19.13,18.83,19.13,10401966.0,610124974.0,173.57,3.24,0.5,19.413999999999998,19.174,0.2091931067476338,0.21649747106433676,-0.014608728633405899,51.62659645504156
2020-05-13,19.13,19.33,18.92,19.08,11111516.0,657743993.0,173.57,3.24,0.5,19.208,19.155499999999996,0.18290194052839226,0.20977836495714788,-0.05375284885751125,51.00490755771218
2020-05-14,19.05,19.05,18.62,18.66,11836313.0,688315257.0,161.03,3.01,0.5,19.052,19.118000000000002,0.12671482237339404,0.19316565644039713,-0.13290166813400617,45.994537093576774
2020-05-15,18.69,18.95,18.54,18.75,10277106.0,595823316.0,161.03,3.01,0.5,18.933999999999997,19.1045,0.088429019575333,0.17221832906738432,-0.16757861898410265,47.19165879026181
2020-05-18,18.57,18.89,18.24,18.5,10474339.0,601110775.0,161.03,3.01,0.5,18.824,19.0775,0.03748226217428652,0.14527111568876477,-0.2155777070289565,44.256954691494016
2020-05-19,18.76,18.96,18.68,18.83,9404190.0,547143040.0,161.03,3.01,0.5,18.764,19.058500000000002,0.023464349541850282,0.12090976245938188,-0.1948908258350632,48.78446457877124
2020-05-20,18.99,19.51,18.98,19.09,16470785.0,981282457.0,161.03,3.01,0.5,18.766,19.052,0.03295499520541867,0.10331880900858925,-0.14072762760634117,52.08642159165294
2020-05-21,19.12,19.21,18.44,18.49,12096788.0,697047198.0,161.03,3.01,0.5,18.732,19.0345,-0.0078481171117879,0.08108542378451382,-0.17786708179260344,44.89335121440737
2020-05-22,18.49,18.66,17.96,18.12,9234961.0,522767760.0,156.4,2.92,0.5,18.605999999999998,18.9905,-0.06924259978639213,0.051019819070332637,-0.24052483771344954,41.121982543061215
2020-05-25,18.12,18.29,17.89,18.28,5969703.0,334368698.0,156.4,2.92,0.5,18.562,18.983,-0.10379106798117732,0.020057641660030646,-0.24769741928241593,43.338680833957554
2020-05-26,18.37,18.88,18.37,18.86,9854368.0,570419228.0,156.4,2.92,0.5,18.567999999999998,19.0045,-0.08340834570665123,-0.0006355558133057278,-0.16554557978669102,50.59938086498635
2020-05-27,19.28,19.39,18.46,18.54,11361742.0,662802627.0,156.4,2.92,0.5,18.458000000000002,18.9935,-0.09201551947212039,-0.01891154854506866,-0.14620794185410346,47.019439379810045
2020-05-28,18.55,18.84,18.24,18.59,8630023.0,494679180.0,156.4,2.92,0.5,18.478,18.952999999999996,-0.09372181778441302,-0.03387360239293753,-0.11969643078295097,47.64276097195517
2020-05-29,18.48,18.77,18.38,18.57,6803639.0,390882857.0,156.4,2.92,0.5,18.568,18.9115,-0.09558604788339409,-0.04621609149102884,-0.09873991278473049,47.40252294433798
2020-06-01,18.68,19.31,18.58,19.19,16106781.0,949983297.0,156.4,2.92,0.5,18.75,18.901000000000003,-0.04649863787110675,-0.046272600767044425,-0.00045207420812465315,54.98107636684204
2020-06-02,19.27,20.11,19.05,19.73,20479610.0,1235513479.0,156.4,2.92,0.5,18.924,18.917499999999997,0.03556698123107083,-0.029904684367421375,0.1309433311969844,60.34090556947766
2020-06-03,19.66,19.75,19.24,19.39,14635695.0,882603748.0,156.4,2.92,0.5,19.094,18.8815,0.07233557760763532,-0.009456631972410038,0.1635844191600907,55.833558579393525
2020-06-04,19.56,19.8,19.32,19.44,10574332.0,637797410.0,156.4,2.92,0.5,19.264,18.8815,0.10430714938291885,0.013296124298655742,0.1820220501685262,56.3499390327268
2020-06-05,19.73,20.47,19.52,20.44,26545122.0,1643855456.0,156.4,2.92,0.5,19.637999999999998,18.936500000000002,0.2079394959375378,0.05222479862643216,0.3114293946222113,65.13075069915814
2020-06-08,20.38,20.65,20.2,20.31,17244111.0,1087013122.0,156.4,2.92,0.5,19.862000000000002,18.9995,0.2763928786120964,0.09705841462356501,0.35866892797706273,63.346721387382885
2020-06-09,20.38,20.84,19.96,20.05,20443053.0,1285542235.0,156.4,2.92,0.5,19.926,19.045499999999997,0.30613392909943826,0.13887351751873966,0.3345208231613972,59.81765395535903
2020-06-10,20.14,20.19,19.63,19.75,18619403.0,1140629413.0,156.4,2.92,0.5,19.998,19.079,0.302014992255053,0.17150181246600232,0.2610263595781014,55.944824935648775
2020-06-11,20.01,20.77,19.9,20.33,28023252.0,1764678741.0,156.4,2.92,0.5,20.176,19.1625,0.3416139449581088,0.20552423896442362,0.2721794119873704,61.17803198266507
2020-06-12,19.86,20.03,19.61,19.89,17549710.0,1075893064.0,156.4,2.92,0.5,20.066000000000003,19.2195,0.33364601394246307,0.23114859396003154,0.20499483996486306,55.76611935664241
2020-06-15,20.22,20.66,19.81,20.22,19574028.0,1225432620.0,174.46,3.26,0.5,20.048000000000002,19.305500000000002,0.34992588549496517,0.2549040522670183,0.19004366645589377,58.715863999352756
2020-06-16,20.64,20.85,20.42,20.74,21411572.0,1367780377.0,174.46,3.26,0.5,20.186,19.401,0.40017449271706695,0.28395814035702804,0.23243270472007782,62.91275803490579
2020-06-17,20.7,20.74,20.17,20.74,14437818.0,912074335.0,174.46,3.26,0.5,20.384,19.4835,0.4349826665495726,0.314163045595537,0.2416392419080713,62.91275803490579
2020-06-18,20.64,21.6,20.36,21.59,27903336.0,1829902632.0,174.46,3.26,0.5,20.636000000000003,19.6385,0.5251032281955581,0.35635108211554123,0.33750429216003375,68.9053583070484
2020-06-19,21.57,22.22,21.45,21.67,22061887.0,1487253015.0,174.46,3.26,0.5,20.991999999999997,19.816,0.5961081898475911,0.40430250366195125,0.3836113723712796,69.4064036716363
2020-06-22,21.54,22.25,21.44,22.0,19625480.0,1325805162.0,174.46,3.26,0.5,21.348000000000003,20.002,0.6712703884086082,0.4576960806112827,0.427148615594651,71.45004886164632
2020-06-23,21.86,23.32,21.67,22.98,26037491.0,1812606802.0,198.27,3.7,0.5,21.796,20.208000000000002,0.800684983994497,0.5262938612879255,0.5487822454131428,76.47566334375071
2020-06-24,23.0,23.63,22.89,23.19,19668098.0,1414432114.0,198.27,3.7,0.5,22.286,20.4405,0.9097057072142718,0.6029762304731948,0.613458953482154,77.39396648676201
2020-06-25,23.0,23.63,22.89,23.19,0.0,0.0,198.27,3.7,0.5,22.606,20.6705,0.9847537871475538,0.6793317418080667,0.6108440906789743,77.393966486762
2020-06-26,23.0,23.63,22.89,23.19,0.0,0.0,198.27,3.7,0.5,22.91,20.9015,1.032329874991035,0.7499313684446605,0.5647970130927491,77.39396648676201
2020-06-29,23.13,23.43,22.74,22.84,17337630.0,1233307831.0,198.27,3.7,0.5,23.078,21.084,1.0299199167488489,0.8059290781054982,0.44798167728670135,71.57763897313782
2020-06-30,23.1,23.57,22.93,23.23,16983101.0,1223207516.0,198.27,3.7,0.5,23.128,21.259,1.0474059048297697,0.8542244434503525,0.3863629227588343,73.92880815101188
2020-07-01,23.68,24.41,22.98,23.44,23509322.0,1726221256.0,202.29,3.78,0.5,23.178,21.461499999999997,1.0659216401657652,0.8965638827934351,0.3387155147446601,75.12217903406804
2020-07-02,23.49,24.13,23.23,23.34,21407418.0,1559734669.0,202.29,3.78,0.5,23.208000000000002,21.6565,1.0603038072789737,0.929311867690543,0.2619838791768614,73.39923382388307
2020-07-03,23.71,25.67,23.69,25.67,45538812.0,3497719616.0,202.29,3.78,0.5,23.704,21.918,1.2296880828545156,0.9893871107233376,0.4806019442623559,83.11596430036451
2020-07-06,25.66,26.39,25.04,26.17,46122416.0,3661516240.0,202.29,3.78,0.5,24.37,22.211,1.3882690613498347,1.069163500848637,0.6382111210023953,84.4302964214074
2020-07-07,27.42,28.63,26.85,26.85,46670587.0,3978641290.0,202.29,3.78,0.5,25.094,22.551,1.5509377019219492,1.1655183410632997,0.7708387217172992,86.02376217424197
2020-07-08,26.51,27.26,26.48,26.77,31915588.0,2647763129.0,202.29,3.78,0.5,25.76,22.901999999999997,1.6543283724337599,1.2632803473373917,0.7820960501927363,84.9225996378612
2020-07-09,26.77,27.92,26.35,27.32,32797352.0,2764110591.0,235.76,4.4,0.5,26.556,23.2515,1.7603543579067313,1.3626951494512598,0.7953184169109431,86.22784534136292
2020-07-10,27.32,29.88,26.87,28.79,39602931.0,3495161211.0,235.76,4.4,0.5,27.18,23.6965,1.94062708888519,1.478281537338046,0.9246911030942879,88.9750031497446
2020-07-13,29.95,31.67,29.85,31.67,57987128.0,5536512876.0,235.76,4.4,0.5,28.28,24.269000000000002,2.289494589351108,1.6405241477406585,1.2979408832208987,92.24063770704726
2020-07-14,31.67,31.67,29.3,31.23,53638869.0,5075817586.0,235.76,4.4,0.5,29.156,24.7935,2.5016330060768084,1.8127459194078885,1.3777741733378397,87.95425602227084
2020-07-15,31.38,31.47,29.98,30.57,38869586.0,3699030985.0,235.76,4.4,0.5,29.915999999999997,25.285000000000004,2.58668010743083,1.967532757012477,1.2382947008367058,81.81287370929218
2020-07-16,30.54,30.89,27.51,27.51,56046663.0,4984540818.0,235.76,4.4,0.5,29.954,25.581,2.3797320517118337,2.049972615952348,0.659518871518971,60.66344941033161
2020-07-17,26.86,27.61,25.9,26.39,43096874.0,3549101617.0,227.75,4.25,0.5,29.474,25.817,2.1011290786931127,2.060203908500501,0.08185034038522332,55.05368555394702
2020-07-20,27.08,28.89,26.4,28.2,43173031.0,3684539642.0,227.75,4.25,0.5,28.78,26.127000000000002,2.003293369590775,2.0488218007185557,-0.0910568622555612,61.28453421405393
2020-07-21,29.08,29.54,28.36,28.5,31722234.0,2834375732.0,227.75,4.25,0.5,28.234,26.403000000000002,1.9277435306121227,2.024606146697269,-0.19372523217029247,62.219400136979694
2020-07-22,27.82,28.95,27.66,28.2,26954483.0,2367987141.0,227.75,4.25,0.5,27.76,26.6535,1.8226518501517894,1.984215287388173,-0.32312687447276733,60.642420619327595
2020-07-23,27.84,28.79,27.68,28.79,32728656.0,2869841089.0,227.75,4.25,0.5,28.016000000000002,26.933500000000002,1.76660962927658,1.9406941557658546,-0.34816905297854905,62.647516548153106
2020-07-24,28.4,28.51,26.69,26.85,38817374.0,3298033865.0,227.75,4.25,0.5,28.107999999999997,27.116499999999995,1.5478117681432764,1.8621176782413391,-0.6286118201961255,53.07303810222985
2020-07-27,27.01,27.56,26.62,27.02,20882846.0,1753284470.0,227.75,4.25,0.5,27.872000000000003,27.325499999999998,1.372311315481646,1.7641564056894006,-0.7836901804155092,53.74022370999304
2020-07-28,27.81,28.03,26.85,27.14,21644067.0,1829407615.0,227.75,4.25,0.5,27.6,27.521000000000004,1.228744735014768,1.6570740715544743,-0.8566586730794126,54.234848797929274
